DEPTH,BS,CALI,CHR1,CHR2,CHRP,CHRS,DRHO,DT1R,DT2,DT2R,DT4P,DT4S,GR,HD1,HD2,HD3,NPOR,PEF,RHOB,SPR1,TENS,VPVS
2562.3012,311.1,308.3479,0.9809,0.9712,0.9624,0.7177,-11.4563,599.9374,564.9318,597.7482,309.0022,556.9857,49.598,314.1175,302.2495,298.7708,0.3517,2.787,2218.6177,28.4101,6081.0,1.8282
2562.4536,311.1,308.0941,0.9784,0.9689,0.9467,0.692,-11.9134,605.437,566.5442,599.4542,309.7207,559.5326,50.5989,314.1175,303.3747,298.7708,0.3237,2.7727,2206.2209,29.8482,6116.0,1.8292
2562.606,311.1,308.2365,0.9772,0.9673,0.9559,0.6634,-13.5959,606.8828,571.8469,605.0649,309.4093,558.0455,50.7101,314.2194,305.8539,298.8192,0.3525,2.8034,2188.7803,27.8015,6211.0,1.8482
2562.7584,311.1,308.5486,0.9734,0.9773,0.9504,0.669,-19.2414,605.4216,571.4364,604.6306,308.8126,560.0023,49.1532,313.8492,305.7068,270.9308,0.346,2.7406,2184.4304,27.5725,6160.0,1.8504
2562.9108,311.1,308.0941,0.9729,0.98,0.9631,0.6482,-20.9562,604.8646,578.3423,611.2909,308.1045,557.4989,54.0463,315.6309,302.6133,299.528,0.3168,2.9687,2220.5503,25.8657,6154.0,1.8771
2563.0632,311.1,308.4036,0.9826,0.9792,0.9485,0.6219,-14.3985,604.6689,568.2623,601.2722,307.3328,556.6065,60.8692,316.2447,301.5713,297.6855,0.3619,3.3249,2283.9363,26.2054,6175.0,1.849
2563.2156,311.1,308.391,0.9724,0.9599,0.9405,0.6956,-13.777,602.0537,552.218,584.2958,304.3929,551.3843,63.3157,315.6283,303.9753,297.6855,0.3795,3.374,2300.0901,26.07,6246.0,1.8142
2563.368,311.1,308.4593,0.967,0.954,0.9024,0.6823,-9.6973,595.6359,543.7744,575.3618,300.9143,542.0201,63.6493,315.8247,302.2495,297.8944,0.3453,3.2178,2313.7302,26.6925,6191.0,1.8071
2563.5204,311.1,308.7241,0.968,0.9536,0.9078,0.6841,-8.8797,585.2106,537.731,569.6303,298.7797,536.3886,61.6084,314.9702,302.0649,297.6855,0.3505,3.1239,2332.9287,24.901,6246.0,1.7998
2563.6728,311.1,308.8276,0.9609,0.9576,0.9368,0.7278,-2.736,573.1643,549.0481,580.9418,299.3291,537.8762,65.0558,315.6105,297.8133,298.1574,0.3985,3.5097,2384.6045,29.8521,6270.0,1.8343
2563.8252,311.1,307.8814,0.9604,0.9522,0.9255,0.7394,-4.5666,560.036,546.2417,576.5692,300.4423,540.832,66.279,315.4492,301.6239,298.4204,0.3354,3.3069,2372.5447,39.7821,6139.0,1.8181
2563.9776,311.1,308.3479,0.9604,0.9483,0.9354,0.7681,-7.4567,560.1182,538.436,570.3772,301.0097,538.9893,64.0287,315.2709,303.2497,298.2889,0.3417,3.0669,2314.908,28.6495,6206.0,1.7888
2564.13,311.1,307.9753,0.9656,0.9524,0.9451,0.7023,-17.2794,566.5228,529.7438,561.1693,301.7115,537.4186,57.8012,314.6809,297.99,297.8944,0.341,2.8002,2238.6626,33.5873,6175.0,1.7558
2564.2824,311.1,308.1808,0.9714,0.9698,0.9627,0.7185,-18.7065,566.1049,530.4033,561.8679,305.0979,541.0217,54.6874,314.5731,300.4623,297.7628,0.3123,2.9247,2225.5496,32.1825,6238.0,1.7385
2564.4348,311.1,308.9989,0.9773,0.9837,0.9786,0.7464,-13.8531,572.3108,555.3755,587.6367,304.7627,546.1824,56.9377,314.2816,300.9981,296.4464,0.3244,3.0539,2245.5464,23.8204,6246.0,1.8223
2564.5872,311.1,307.6476,0.9778,0.9805,0.9838,0.7493,-14.6895,567.2531,558.7155,589.7355,304.6068,546.7225,58.3834,315.2439,301.756,297.368,0.3681,3.0843,2260.3469,23.0864,6229.0,1.8342
2564.7396,311.1,308.716,0.9737,0.9624,0.9729,0.7303,-16.6534,567.4291,555.7989,588.0847,302.7868,544.3107,56.8265,306.7391,300.4344,297.7628,0.3329,3.0434,2247.0947,25.7693,6168.0,1.8356
2564.892,311.1,307.5259,0.9718,0.9584,0.951,0.6959,-18.549,570.3306,540.9607,571.4775,301.7067,539.5788,53.4903,307.8508,301.324,296.8416,0.3233,3.0014,2237.9504,36.8446,6187.0,1.793
2565.0444,311.1,308.2365,0.9732,0.963,0.9633,0.7501,-14.3861,563.2391,562.1631,594.8187,300.0318,538.1833,51.3773,314.0938,302.1689,297.6855,0.3462,3.2699,2279.3616,28.3017,6137.0,1.8737
2565.1968,311.1,308.4861,0.9756,0.9685,0.9481,0.7822,-11.5861,563.5929,562.2722,594.9341,299.431,533.2325,54.936,313.6469,301.164,296.5237,0.348,3.4493,2314.4583,32.879,6149.0,1.8778
2565.3492,311.1,308.4036,0.9731,0.9607,0.9433,0.6924,-3.9598,562.7471,557.1257,589.4886,296.6633,524.5829,57.2778,314.032,302.9858,297.1869,0.3466,3.5199,2338.1414,34.9082,6251.0,1.878
2565.5016,311.1,308.3479,0.9704,0.9573,0.9336,0.6445,-5.5673,560.9645,530.5961,562.0721,295.3708,523.515,58.1675,313.1782,301.9929,296.7376,0.3198,3.353,2329.9377,27.115,6211.0,1.7964
2565.654,311.1,308.2722,0.9695,0.9564,0.9272,0.7027,-3.0269,558.9593,528.2314,559.5672,299.401,530.033,58.3899,312.7525,302.1619,296.9239,0.3499,3.1842,2314.5051,28.419,6245.0,1.7643
2565.8064,311.1,308.716,0.9728,0.9605,0.9573,0.667,-1.9344,560.999,533.2363,564.869,302.3151,536.9808,54.936,313.3035,305.013,296.7376,0.3384,2.8798,2285.3667,39.889,6171.0,1.7638
2565.9588,311.1,308.3316,0.9741,0.9621,0.9467,0.6875,-6.6975,563.5352,536.3491,568.1664,303.2278,542.4936,55.9368,312.5432,305.57,297.0008,0.3196,2.7927,2266.7056,29.3518,6136.0,1.7688
2566.1112,311.1,308.2922,0.975,0.9781,0.9505,0.7025,-6.6446,564.9193,563.2575,595.9766,301.3959,541.9587,52.9342,312.8026,305.1882,297.264,0.3478,2.9117,2275.3667,23.9689,6189.0,1.8688
2566.2636,311.1,308.2722,0.9747,0.9791,0.9748,0.6706,-2.9129,569.9969,564.7828,597.5905,303.0392,541.9981,58.161,313.5809,303.4382,297.1323,0.3781,3.2999,2308.0962,34.8034,6131.0,1.8637
2566.416,311.1,308.3479,0.9735,0.9765,0.9414,0.6497,-8.0103,583.4172,567.7711,600.7524,302.4521,543.998,60.3851,313.9138,306.041,297.9214,0.3402,3.3579,2287.4895,25.5155,6191.0,1.8772
2566.5684,311.1,308.4593,0.9622,0.9482,0.9482,0.7015,-11.4163,582.2967,562.3556,595.0223,302.9828,538.0874,63.0541,312.9903,304.9454,298.1574,0.3429,3.2055,2282.3689,25.3733,6226.0,1.8561
2566.7208,311.1,308.2128,0.9625,0.9531,0.9532,0.6863,-10.7728,563.556,554.8041,587.0321,301.8269,534.9406,63.1653,312.7798,302.9889,298.3155,0.4236,3.2368,2292.7666,24.5712,6096.0,1.8382
2566.8732,311.1,308.7836,0.963,0.9482,0.9419,0.7201,-9.0841,560.812,534.9763,566.7122,302.8159,536.8508,63.6101,314.307,303.5417,298.3155,0.3779,3.237,2311.1362,29.6431,6136.0,1.7667
2567.0256,311.1,308.2922,0.9732,0.9606,0.9386,0.7217,-9.7717,569.4478,531.2922,562.8095,302.9039,537.252,59.3842,313.5267,302.3956,296.8416,0.3496,3.2463,2308.5671,35.5463,6253.0,1.754
2567.178,311.1,308.0347,0.974,0.9635,0.962,0.6867,-10.0103,567.5992,525.329,556.4926,304.9193,538.9601,57.2713,312.7709,302.2939,297.9486,0.3247,3.0909,2282.3411,30.8761,6183.0,1.7228
2567.3304,311.1,308.1808,0.9695,0.9612,0.953,0.6663,-11.6628,558.881,527.4235,558.7113,303.2918,541.2745,53.7061,312.8562,302.5137,297.8944,0.3442,2.8945,2250.3784,45.5815,6239.0,1.739
2567.4828,311.1,308.1808,0.9738,0.9761,0.9107,0.6888,-12.1258,562.3798,534.8625,566.5916,302.5207,542.8708,55.0406,312.967,303.3819,298.1574,0.3555,2.7774,2235.6924,34.7971,6197.0,1.768
2567.6352,311.1,308.5456,0.9748,0.9769,0.9107,0.6888,-11.219,568.8878,532.8557,564.4658,303.0682,542.8775,52.2605,312.9903,302.3816,297.7628,0.2832,2.7404,2252.8635,24.4908,6260.0,1.7582
2567.7876,311.1,308.2365,0.9651,0.9615,0.9295,0.7217,-7.2933,586.4807,548.2433,580.0903,302.5306,541.4429,53.3791,313.2674,303.8817,297.7628,0.3482,2.9693,2306.7732,31.2315,6261.0,1.8122
2567.94,311.1,308.1534,0.9646,0.9584,0.9245,0.6949,-4.5848,579.1445,544.4952,576.1245,302.4381,537.0558,55.6032,314.0392,303.8536,297.7628,0.3812,3.2916,2335.8169,25.8918,6145.0,1.8004
2568.0924,311.1,308.2365,0.9656,0.957,0.9264,0.6922,-6.4257,576.1041,540.9799,573.072,301.4295,537.6492,60.1627,314.796,301.3353,298.656,0.3716,3.0337,2309.5938,38.2321,6233.0,1.7947
2568.2448,311.1,308.5456,0.9621,0.955,0.9189,0.6769,-8.3548,566.3574,526.2185,557.4349,302.131,537.5974,59.2534,314.2689,306.0229,299.5263,0.3511,2.9123,2257.0583,35.7488,6246.0,1.7417
2568.3972,311.1,308.4371,0.9724,0.9575,0.9438,0.6979,-11.8001,567.0963,525.4702,556.6422,303.6991,541.2537,57.0293,313.0364,306.145,299.7116,0.3467,2.6912,2204.6504,37.9539,6187.0,1.7302
2568.5496,311.1,307.8699,0.9753,0.9509,0.9675,0.6943,-12.5809,566.5725,534.181,564.3155,304.6721,545.1522,52.9146,312.658,305.6077,300.6587,0.3479,2.6305,2188.7263,31.4657,6294.0,1.7533
2568.702,311.1,307.9753,0.9884,0.9727,0.9579,0.7072,-13.8499,573.5903,563.7908,596.5408,302.4918,546.116,49.2644,312.9747,305.8018,300.5749,0.3284,2.6355,2196.002,30.4418,6193.0,1.8638
2568.8544,311.1,308.3479,0.9897,0.9768,0.977,0.7365,-13.378,579.7604,565.0522,597.8756,304.8163,546.1737,46.373,312.9025,305.1322,300.1266,0.3369,2.6025,2214.3513,28.1576,6217.0,1.8537
2569.0068,311.1,308.6051,0.9762,0.9659,0.9843,0.7749,-11.4509,582.2941,569.7043,602.798,303.9266,545.2836,44.5937,314.7577,304.5441,302.734,0.3574,2.7228,2225.6399,26.349,6276.0,1.8745
2569.1592,311.1,307.9811,0.9718,0.9704,0.9582,0.7111,-12.7409,576.5027,568.1016,601.1021,301.0135,539.3499,47.0926,314.3036,303.991,301.4632,0.3281,2.5434,2240.7742,25.4009,6164.0,1.8873
2569.3116,311.1,308.716,0.9684,0.9671,0.9567,0.728,-6.689,568.2676,535.79,567.5742,299.4636,531.6566,50.3176,316.3598,303.334,303.0526,0.2939,2.6041,2285.6541,28.8671,6193.0,1.7892
2569.464,311.1,308.3479,0.9679,0.9522,0.9555,0.7463,-1.509,563.4922,532.4983,564.0872,293.9824,530.6396,53.5426,315.402,304.6955,298.0635,0.307,2.782,2319.6887,29.5615,6217.0,1.8113
2569.6164,311.1,308.0941,0.9665,0.9497,0.955,0.712,1.4925,561.8197,530.4535,561.9211,292.7671,525.8159,56.048,314.4734,302.6458,298.1896,0.3194,3.0323,2329.5142,27.5696,6092.0,1.8119
2569.7688,311.1,308.7718,0.9632,0.9589,0.9421,0.6763,0.2943,563.8611,526.9473,558.2069,291.3561,523.981,54.9752,314.3309,303.0421,298.0635,0.2983,3.2608,2325.613,23.9265,6141.0,1.8086
2569.9212,311.1,307.6444,0.9662,0.9623,0.9314,0.6928,1.7795,561.4521,502.0472,530.7615,292.4604,523.7127,55.42,314.7241,302.2495,297.9374,0.338,3.0954,2319.5562,35.558,6110.0,1.7166
2570.0736,311.1,308.5486,0.9802,0.9655,0.9285,0.7021,-1.0939,560.0186,501.1953,531.3212,293.9714,524.6128,56.9769,315.4516,302.3816,298.1896,0.3526,2.9624,2286.4631,38.243,6139.0,1.7049
2570.226,311.1,308.2922,0.9822,0.9692,0.9482,0.7382,-5.6297,560.6918,503.7439,534.023,296.1748,525.4008,58.0498,314.493,304.8854,298.6165,0.3057,2.6912,2249.7104,34.2241,6149.0,1.7008
2570.3784,311.1,308.1534,0.9825,0.9565,0.9479,0.7764,-7.8917,557.8469,526.384,557.6101,297.3592,527.5611,57.9385,315.1724,304.9454,298.9462,0.3427,2.6722,2255.8225,28.0443,6199.0,1.7702
2570.5308,311.1,308.1808,0.9805,0.9539,0.9324,0.7851,-6.317,564.2448,527.5925,558.8904,298.8465,525.2133,53.4903,315.2528,304.8924,298.8686,0.3241,2.9525,2299.6868,33.5564,6228.0,1.7654
2570.6832,311.1,308.1808,0.9783,0.9487,0.9298,0.7611,-7.2359,561.7048,527.2653,558.5438,299.6097,525.459,53.9874,315.2916,304.9168,298.2578,0.3274,3.1774,2327.5679,35.0429,6265.0,1.7598
2570.8356,311.1,308.6646,0.9776,0.9456,0.9359,0.7668,-9.9902,560.255,505.1829,535.5485,298.2787,526.5294,54.9883,315.0324,303.4098,297.6855,0.3343,3.2041,2311.0823,44.681,6183.0,1.6937
2570.988,311.1,307.8144,0.9775,0.943,0.926,0.7377,-12.1554,558.0833,503.7335,532.5441,297.3356,524.0268,58.4357,314.4577,303.5177,298.0259,0.3288,2.9431,2265.6531,23.4583,6238.0,1.6942
2571.1404,311.1,308.5456,0.9807,0.9493,0.9238,0.7323,-10.8637,558.7096,501.9179,532.0872,296.3492,525.418,55.492,314.2517,303.4382,297.7628,0.3221,2.9088,2218.8401,35.6188,6294.0,1.6937
2571.2928,311.1,308.1808,0.9843,0.9539,0.9363,0.712,-6.9825,562.1411,510.2806,540.9526,303.5781,533.5524,52.4502,315.056,303.4382,298.1574,0.3151,2.7923,2185.7549,36.3116,6133.0,1.6809
2571.4452,311.1,308.2365,0.986,0.958,0.9532,0.729,-2.0158,566.5707,529.2309,560.6259,304.8927,536.9453,46.8898,314.7645,302.924,298.0259,0.3064,2.7968,2192.3162,37.282,6257.0,1.7358
2571.5976,311.1,308.2365,0.9837,0.9627,0.9585,0.7341,1.333,576.1208,567.7699,600.7511,303.4172,537.0695,43.8872,314.922,303.1742,298.2889,0.2896,3.0041,2228.0032,28.0432,6195.0,1.8713
2571.75,311.1,308.2722,0.9822,0.9657,0.9525,0.7434,6.564,577.3699,570.0053,603.1164,301.9367,537.4807,42.9256,314.4577,302.7254,297.5759,0.3401,3.2509,2273.5984,28.6377,6197.0,1.8878
2571.9024,311.1,308.1808,0.9805,0.969,0.9601,0.7601,4.3722,601.3007,567.4288,600.3903,301.5458,533.0349,44.0377,314.3858,302.903,298.4419,0.3488,3.3037,2279.6353,29.7553,6283.0,1.8817
2572.0548,311.1,308.4861,0.9814,0.9675,0.9742,0.7351,2.1248,577.6549,562.8516,595.5471,299.824,531.9388,47.0403,315.19,302.6458,297.6531,0.3125,2.9568,2252.2512,29.6905,6259.0,1.8773
2572.2072,311.1,308.4036,0.9826,0.9632,0.9724,0.7511,1.0432,574.6478,555.3323,587.5911,296.7094,534.6855,48.8392,314.4252,303.6757,297.2294,0.3059,2.8554,2227.8374,31.3531,6264.0,1.8716
2572.3596,311.1,308.7377,0.982,0.9647,0.9609,0.755,0.3487,577.3185,530.9841,562.4831,300.2017,532.3904,50.3961,314.1175,303.6246,297.4326,0.3571,2.7645,2226.5391,27.2835,6218.0,1.7688
2572.512,311.1,308.7472,0.982,0.9644,0.9644,0.7764,-1.2567,577.6316,538.2128,570.1407,300.7905,533.777,49.9513,314.2427,304.1244,297.1802,0.3505,2.8905,2258.9773,33.1548,6145.0,1.7893
2572.6644,311.1,308.7934,0.9832,0.9646,0.9614,0.7705,0.0274,579.6553,537.4005,569.2802,301.7642,535.7817,49.9317,313.1019,303.9255,296.3146,0.3414,3.0052,2311.6846,35.9395,6173.0,1.7809
2572.8168,311.1,309.1406,0.9814,0.9711,0.9628,0.7488,-4.1007,577.6121,565.3589,598.2001,300.9056,530.374,54.6024,314.7022,305.9149,297.1032,0.3686,3.2111,2340.1274,31.1422,6148.0,1.8789
2572.9692,311.1,308.4258,0.9796,0.9688,0.9605,0.7369,-8.3401,576.6291,563.6586,596.4011,299.2249,525.7815,60.1627,313.8438,304.4782,298.3158,0.3503,3.1975,2339.0737,32.2548,6228.0,1.8837
2573.1216,311.1,309.1406,0.9808,0.9632,0.9587,0.7526,-11.6293,573.7632,562.5435,595.2211,296.4958,523.808,65.8343,313.8672,303.7567,297.527,0.3299,3.0609,2328.1487,28.7702,6215.0,1.8973
2573.274,311.1,308.8491,0.9795,0.9605,0.9363,0.7412,-9.0627,565.2139,554.2326,586.4274,293.587,519.3704,67.3911,314.1111,303.5436,298.3644,0.3347,3.0719,2345.0276,25.524,6186.0,1.8878
2573.4264,311.1,308.4258,0.9785,0.9642,0.9204,0.755,-5.0864,562.5502,550.2374,582.2001,296.3506,519.166,70.5049,314.7372,303.6757,298.7318,0.3587,3.2655,2371.3445,25.4912,6178.0,1.8567
2573.5788,311.1,309.2,0.9809,0.9754,0.9379,0.7035,0.5334,566.3684,550.9475,582.9515,298.5702,528.1993,72.7291,315.175,303.7286,299.4985,0.3853,3.5561,2376.8428,31.3265,6168.0,1.8453
2573.7312,311.1,308.7934,0.967,0.9743,0.9392,0.7908,-1.8499,569.9396,547.8242,579.6467,301.077,530.2726,75.1233,313.4648,306.1328,298.7875,0.3898,3.6112,2351.3538,28.3912,6096.0,1.8195
2573.8836,311.1,308.6878,0.9756,0.956,0.9427,0.7346,-3.5319,567.6682,543.977,575.5761,302.5122,529.4338,74.3448,314.8144,304.2573,298.3928,0.372,3.4613,2331.4185,25.4017,6274.0,1.7982
2574.036,311.1,309.5328,0.9789,0.9542,0.951,0.764,-7.0162,560.5513,526.2484,557.4665,303.3748,530.1227,68.2285,315.324,304.7577,298.656,0.3471,3.2682,2312.3374,28.3755,6266.0,1.7346
2574.1884,311.1,307.9406,0.9844,0.9576,0.9576,0.7705,-7.8414,558.3607,521.105,550.5018,303.3282,533.2389,62.8317,314.0628,304.7577,299.0505,0.3376,3.077,2299.4326,22.0961,6201.0,1.718
2574.3408,311.1,308.682,0.985,0.96,0.9496,0.7928,-13.3226,558.2374,519.0599,549.8515,303.121,533.3221,56.7153,314.0628,304.7577,298.7875,0.3295,2.9443,2279.9314,22.9942,6289.0,1.7124
2574.4932,311.1,308.6263,0.9815,0.9567,0.9545,0.752,-11.8717,556.2624,515.899,546.5032,299.9484,528.923,54.936,315.2528,304.7051,299.3672,0.3207,2.8838,2287.9087,39.2054,6301.0,1.72
2574.6456,311.1,308.5097,0.9805,0.9561,0.9509,0.7584,-7.7896,554.3873,513.3825,543.8374,297.5683,527.4946,52.1558,313.9772,304.6762,298.3155,0.2994,2.9235,2309.9407,44.0093,6199.0,1.7253
2574.798,311.1,308.682,0.9812,0.9531,0.9642,0.7582,-2.7339,549.1638,506.7099,537.1673,295.2982,525.6137,53.5557,314.2776,304.7051,299.5763,0.3268,3.0441,2319.5596,38.6372,6242.0,1.7159
2574.9504,311.1,308.9621,0.9802,0.9519,0.9608,0.7374,-3.0502,550.5374,507.3729,537.8702,294.5391,524.5294,53.8893,314.6073,304.6257,300.0802,0.342,3.0245,2307.1045,31.0639,6159.0,1.7226
2575.1028,311.1,309.1066,0.9793,0.9514,0.9492,0.8013,-2.2193,548.7679,502.7926,533.0145,293.7044,522.7833,59.3385,314.7087,303.5503,299.4485,0.3162,3.1297,2321.2627,36.4779,6190.0,1.7119
2575.2552,311.1,308.0592,0.9644,0.9561,0.9444,0.8014,1.593,540.5037,531.7872,563.3339,291.4617,515.8168,60.8299,316.2615,303.4451,299.658,0.3363,3.0979,2354.4148,30.2091,6168.0,1.8246
2575.4076,311.1,308.6263,0.9669,0.9626,0.95,0.796,5.8145,537.2883,492.7429,522.3607,290.6607,517.1631,65.9455,314.9702,303.3572,298.6592,0.3411,3.1367,2376.675,28.9664,6034.0,1.6953
2575.56,311.1,308.5097,0.9693,0.9632,0.9389,0.8244,-0.6823,540.3581,494.4786,524.2008,291.0313,515.0634,64.611,314.0942,303.4098,298.8684,0.309,3.0293,2335.0371,29.3145,6170.0,1.6991
2575.7124,311.1,308.7934,0.9696,0.9672,0.9504,0.7862,-5.5582,545.6036,490.1272,519.5878,291.5435,520.5123,66.1679,313.7061,303.5702,300.0067,0.3027,3.0696,2299.6978,21.7467,6136.0,1.6811
2575.8648,311.1,309.6547,0.9699,0.9667,0.9515,0.7991,-3.9911,548.9512,492.8779,522.5038,292.5059,519.6959,62.3083,313.4146,302.7705,298.414,0.3284,3.0973,2293.209,22.1215,6205.0,1.685
2576.0172,311.1,308.4814,0.97,0.9581,0.9444,0.801,-2.3906,552.5638,515.2592,545.8254,292.2118,515.6407,59.6394,314.3535,301.9146,298.3306,0.3312,3.1355,2316.7795,27.3673,6234.0,1.7633
2576.1696,311.1,309.2182,0.9662,0.9525,0.9344,0.7797,-5.0736,547.3206,539.4629,571.4649,291.0508,514.4637,56.748,314.0628,306.1341,300.7845,0.3129,3.1778,2333.7524,30.0886,6189.0,1.8535
2576.322,311.1,308.6878,0.9733,0.9505,0.9334,0.7771,0.1298,543.3571,535.0049,566.7425,291.645,513.9321,56.8265,314.7326,305.8773,299.3305,0.2971,3.3017,2353.1768,29.3553,6299.0,1.8344
2576.4744,311.1,308.9605,0.9742,0.9515,0.9452,0.7909,0.1584,537.2407,531.6241,563.1611,290.5833,516.7775,56.7153,315.8837,301.7455,299.594,0.3101,3.1408,2341.2607,27.8278,6322.0,1.8295
2576.6268,311.1,308.8066,0.9768,0.9507,0.9427,0.7948,-1.6978,535.0811,530.8293,562.3192,291.7201,514.7128,56.8265,314.1024,305.4941,300.7232,0.3138,3.0698,2316.3376,22.9801,6175.0,1.8197
2576.7792,311.1,308.7934,0.9785,0.9516,0.9262,0.7774,-5.563,535.7773,528.4113,559.7577,289.0342,516.5323,58.4946,317.3208,302.3252,301.2658,0.2945,2.9206,2300.0662,22.3358,6236.0,1.8282
2576.9316,311.1,309.2596,0.9852,0.9662,0.9343,0.7467,-0.9177,538.4137,494.3283,524.0415,290.6292,520.2645,59.273,315.3623,301.1751,296.9471,0.2894,2.9721,2313.2273,23.4443,6189.0,1.7009
2577.084,311.1,308.3702,0.9859,0.9648,0.9549,0.8083,-4.2129,541.6953,494.1324,523.8337,292.3319,523.8582,60.6075,315.2282,301.3071,297.0788,0.2941,2.9447,2319.2278,30.2407,6121.0,1.6903
2577.2364,311.1,309.3856,0.9798,0.9588,0.9562,0.8239,-4.0177,530.5262,489.1523,518.5543,290.7726,519.0105,56.3817,315.1983,300.1351,297.1559,0.3029,3.0972,2340.259,40.424,6146.0,1.6823
2577.3888,311.1,309.1629,0.9726,0.9544,0.9014,0.6499,-3.4838,522.2309,467.5069,493.5151,287.5617,515.7087,55.9565,315.7739,299.5472,296.9471,0.3409,3.5158,2407.6018,49.659,6106.0,1.6258
2577.5412,311.1,309.406,0.9657,0.9605,0.8414,0.5126,5.3179,517.2678,460.833,486.47,286.3391,512.7295,56.4013,315.3185,302.2214,295.2245,0.3347,4.0849,2504.3564,46.983,6102.0,1.6094
2577.6936,311.1,309.4597,0.9464,0.9207,0.734,0.2972,11.6251,472.7036,443.0865,465.4759,277.5482,498.3517,56.0677,314.7098,300.9792,266.9226,0.2425,4.4374,2575.4871,47.7871,6166.0,1.5964
2577.846,311.1,309.4617,0.9435,0.9048,0.6743,0.0,9.8144,458.2248,419.899,438.9953,254.2163,483.2254,52.1558,314.2584,303.6836,295.2835,0.1714,4.5185,2557.3442,50.6222,6111.0,1.6517
2577.9984,311.1,309.4617,0.9398,0.8943,0.746,0.0,4.1184,448.143,413.1371,431.9259,242.4899,449.1511,47.4851,314.1474,305.9686,297.6577,0.1451,4.3613,2524.8914,46.2255,6129.0,1.7037
2578.1508,311.1,309.6378,0.9435,0.9206,0.6644,0.4087,3.8341,455.6115,425.4637,446.9627,234.3787,423.5639,46.2618,314.5103,304.8809,298.3928,0.1874,4.0454,2494.3696,76.6088,6124.0,1.8153
2578.3032,311.1,310.111,0.9581,0.9248,0.6432,0.4349,2.1203,456.2595,429.3418,451.0367,232.9119,419.7709,47.8187,314.9524,304.0503,298.184,0.2698,3.6631,2454.2192,73.2835,6050.0,1.8434
2578.4556,311.1,309.7402,0.9571,0.9315,0.6522,0.4703,-4.5943,460.3609,446.7792,469.3553,238.0365,431.8329,48.4533,315.1812,304.6814,298.3928,0.3167,3.5656,2413.8098,59.141,6141.0,1.8769
2578.608,311.1,309.6378,0.9552,0.9502,0.7883,0.6305,-6.4024,481.1152,474.6104,501.0138,257.0089,462.6402,51.6783,314.0726,302.2495,298.3928,0.3313,3.3031,2374.4509,65.6952,6164.0,1.8467
2578.7604,311.1,310.13,0.9569,0.9598,0.8661,0.7303,-3.6567,498.0893,496.6729,526.527,277.3191,492.7544,51.7895,313.9918,304.6284,298.3155,0.3386,3.2063,2355.2012,66.1376,6170.0,1.791
2578.9128,311.1,310.6279,0.9699,0.98,0.9134,0.7795,-2.3888,558.4832,528.3832,559.7279,284.739,511.323,51.5998,314.922,301.2032,296.6216,0.3023,3.103,2347.9294,65.802,6282.0,1.8557
2579.0652,311.1,311.1711,0.9783,0.9871,0.9534,0.8082,-0.443,565.7885,530.658,562.1376,289.7585,516.1796,52.3782,316.7381,307.1569,297.1802,0.289,3.2915,2365.0903,59.5152,6251.0,1.8314
2579.2176,311.1,310.3714,0.9791,0.9876,0.9655,0.8454,1.0464,564.0981,533.818,565.4852,291.5714,522.667,55.0472,317.0125,303.4382,297.1802,0.3227,3.2034,2372.8801,69.5842,6215.0,1.8308
2579.37,311.1,310.7066,0.9722,0.9779,0.9565,0.8059,0.4048,561.0394,532.9148,564.5284,288.5634,518.4816,60.7187,316.7381,304.9777,297.1032,0.3377,3.03,2382.8066,64.8974,6215.0,1.8468
2579.5224,311.1,311.0211,0.9677,0.9654,0.9587,0.786,-2.5888,561.5818,531.5649,563.0984,286.455,517.6397,61.6934,317.5578,305.7043,298.2851,0.2951,2.861,2393.0715,67.2933,6204.0,1.8557
2579.6748,311.1,311.6894,0.9674,0.9657,0.9309,0.7715,-2.5371,562.5212,533.4417,565.0865,286.0222,515.8179,65.252,318.0301,305.8485,292.3638,0.3101,3.08,2418.4026,72.5216,6232.0,1.865
2579.8272,311.1,312.9629,0.9769,0.9736,0.9137,0.788,-4.2443,594.3762,551.6953,583.7427,286.9282,520.2062,66.9201,318.3928,306.5251,297.1802,0.2998,3.2393,2437.8103,74.3983,6177.0,1.9228
2579.9796,311.1,313.8615,0.978,0.9751,0.9106,0.782,-3.9231,597.7707,561.5209,594.1391,288.4153,524.1524,73.3963,318.9475,307.3174,297.1802,0.3291,3.4634,2465.4199,67.7843,6161.0,1.9469
2580.132,311.1,313.8058,0.9737,0.973,0.9072,0.7695,-7.8202,602.3192,566.1475,599.0345,291.0521,526.6843,76.1765,318.6683,306.2609,297.1802,0.3731,3.7232,2481.354,73.4886,6164.0,1.9452
2580.2844,311.1,314.1381,0.9726,0.9691,0.9038,0.6989,-6.4291,605.2235,569.5002,602.5819,295.2339,540.9167,78.9567,318.8398,305.0563,297.1032,0.4204,3.9091,2493.0918,75.9798,6152.0,1.929
2580.4368,311.1,314.1842,0.974,0.967,0.9285,0.733,-10.3863,609.8806,573.0751,606.3645,298.1223,543.6764,78.623,320.0406,306.8392,298.1538,0.4292,3.8911,2479.1079,78.4617,6161.0,1.9223
2580.5892,311.1,313.4843,0.9864,0.9722,0.9301,0.7236,-10.0901,611.2289,570.3478,603.4788,299.4498,551.124,80.2323,319.9949,306.2609,299.2812,0.3958,3.7162,2486.8137,64.1398,6195.0,1.9047
